timestamp,pickup,dropoff,stop,vehicle,time,date,name
2021-08-13 15:54:26,0,1,Bus,Mette,15:54:00,2021-08-13,VG
2021-08-13 15:58:56,1,0,Dentist,Moon,15:58:00,2021-08-13,VG
2021-08-13 16:05:34,0,1,Doctor,Moon,16:05:00,2021-08-13,VG
2021-08-13 16:09:51,1,0,Admin,Motto,16:09:00,2021-08-13,VG
2021-08-13 16:17:42,0,1,Bus,Motto,16:18:00,2021-08-13,VG
2021-08-13 18:56:53,2,0,Lime,Moon,18:53:00,2021-08-13,JR
2021-08-13 18:57:18,0,2,Parking,Moon,18:56:00,2021-08-13,JR
2021-08-16 07:45:23,1,0,Bus,Mette,07:45:00,2021-08-16,CM
2021-08-16 07:51:40,0,1,Dentist,Mette,07:51:00,2021-08-16,CM
2021-08-16 08:11:18,1,0,Lime,Motto,08:11:00,2021-08-16,CM
2021-08-16 08:18:34,0,1,Hospital,Motto,08:17:00,2021-08-16,CM
2021-08-16 08:27:59,1,0,Bus,Motto,08:27:00,2021-08-16,CM
2021-08-16 08:39:29,0,1,Lime,Motto,08:36:00,2021-08-16,CM
2021-08-16 09:32:35,1,0,Bus,Myao,09:32:00,2021-08-16,CM
2021-08-16 09:39:54,0,1,Dentist,Myao,09:39:00,2021-08-16,CM
2021-08-16 11:08:27,2,0,Bus,Mette,11:08:00,2021-08-16,CM
2021-08-16 11:21:00,0,2,Doctor,Mette,11:20:00,2021-08-16,CM
2021-08-16 12:05:03,2,0,Doctor,Myao,12:04:00,2021-08-16,CM
2021-08-16 12:14:56,0,2,Bus,Myao,12:13:00,2021-08-16,CM
2021-08-16 16:20:01,1,0,Bus,Moon,16:19:00,2021-08-16,VG
2021-08-16 16:28:37,0,1,Parking,Moon,16:27:00,2021-08-16,VG
2021-08-16 16:29:14,1,0,Parking,Myao,16:28:00,2021-08-16,VG
2021-08-16 16:43:54,1,0,Lime,Marble,16:42:00,2021-08-16,VG
2021-08-16 16:51:28,0,1,Bus,Myao,16:51:00,2021-08-16,VG
2021-08-16 17:10:54,0,1,Bus,Marble,17:10:00,2021-08-16,VG
2021-08-16 18:15:36,1,0,Dentist,Motto,18:15:00,2021-08-16,VG
2021-08-16 18:29:43,0,1,Bus,Motto,18:29:00,2021-08-16,VG
2021-08-17 07:38:51,1,0,Bus,Motto,07:37:00,2021-08-17,ED
2021-08-17 07:44:17,0,1,Dentist,Motto,07:41:00,2021-08-17,ED
2021-08-17 08:26:17,1,0,Bus,Moon,08:24:00,2021-08-17,JP
2021-08-17 08:34:02,0,1,Lime,Moon,08:33:00,2021-08-17,CM
2021-08-17 09:51:48,1,0,Bus,Marble,09:51:00,2021-08-17,VG
2021-08-17 10:01:06,0,1,Hospital,Marble,10:00:00,2021-08-17,VG
2021-08-17 10:46:00,1,0,Bus,Myao,10:45:00,2021-08-17,CM
2021-08-17 10:49:42,0,1,Admin,Myao,10:49:00,2021-08-17,CM
2021-08-17 11:53:26,1,0,University,Moon,11:53:00,2021-08-17,CM
2021-08-17 12:03:21,0,1,Bus,Moon,11:59:00,2021-08-17,JR
2021-08-17 13:21:18,1,0,Bus,Myao,13:19:00,2021-08-17,JR
2021-08-17 13:29:03,0,1,Doctor,Myao,13:28:00,2021-08-17,CM
2021-08-17 16:26:45,1,0,Lime,Myao,16:26:00,2021-08-17,JR
2021-08-17 16:38:55,0,1,Bus,Myao,16:38:00,2021-08-17,JR
2021-08-17 16:42:25,1,0,Dentist,Marble,16:42:00,2021-08-17,JR
2021-08-17 16:56:08,1,0,Doctor,Moon,16:56:00,2021-08-17,VG
2021-08-17 16:58:29,0,1,Dentist,Moon,16:58:00,2021-08-17,VG
2021-08-17 17:00:57,0,1,Bus,Marble,17:00:00,2021-08-17,VG
2021-08-17 17:35:02,1,0,Lime,Moon,17:34:00,2021-08-17,VG
2021-08-17 17:45:42,0,1,Bus,Moon,17:45:00,2021-08-17,VG
2021-08-17 18:05:04,1,0,University,Moon,18:04:00,2021-08-17,JR
2021-08-17 18:13:40,1,0,Lime,Myao,18:13:00,2021-08-17,JR
2021-08-17 18:14:18,0,1,Doctor,Moon,18:14:00,2021-08-17,JR
2021-08-17 18:18:02,0,1,Hospital,Myao,18:17:00,2021-08-17,JR
2021-08-18 09:52:09,1,0,Bus,Myao,09:51:00,2021-08-18,VG
2021-08-18 10:04:15,0,1,Hospital,Myao,10:04:00,2021-08-18,VG
2021-08-18 10:46:38,2,0,Doctor,Mette,10:46:00,2021-08-18,VG
2021-08-18 10:54:13,0,2,Bus,Mette,10:54:00,2021-08-18,VG
2021-08-18 10:59:59,2,0,Doctor,Motto,10:59:00,2021-08-18,VG
2021-08-18 11:14:08,0,2,Bus,Motto,11:12:00,2021-08-18,VG
2021-08-18 11:47:08,1,0,Bus,Myao,07:32:00,2021-08-18,JR
2021-08-18 11:47:42,2,0,Bus,Mette,11:47:00,2021-08-18,VG
2021-08-18 11:47:50,0,1,Dentist,Myao,07:38:00,2021-08-18,JR
2021-08-18 11:49:44,2,0,School,Myao,07:55:00,2021-08-18,JR
2021-08-18 11:50:48,0,1,Bus,Myao,08:01:00,2021-08-18,JR
2021-08-18 11:51:49,0,1,School,Myao,08:27:00,2021-08-18,JR
2021-08-18 11:52:18,1,0,Bus,Myao,08:32:00,2021-08-18,JR
2021-08-18 11:52:41,0,1,Lime,Myao,08:44:00,2021-08-18,JR
2021-08-18 11:58:49,0,2,Doctor,Mette,11:58:00,2021-08-18,VG
2021-08-18 12:04:26,1,0,School,Motto,12:04:00,2021-08-18,CM
2021-08-18 12:16:28,0,1,University,Motto,12:15:00,2021-08-18,CM
2021-08-18 13:28:22,1,0,Doctor,Motto,13:28:00,2021-08-18,CM
2021-08-18 13:35:37,0,1,Parking,Motto,13:35:00,2021-08-18,CM
2021-08-18 14:18:20,1,0,Bus,Moon,14:17:00,2021-08-18,CM
2021-08-18 14:26:36,0,1,Doctor,Moon,14:26:00,2021-08-18,CM
2021-08-18 15:04:53,1,0,Doctor,Marble,15:04:00,2021-08-18,CM
2021-08-18 15:15:16,0,1,Bus,Marble,15:14:00,2021-08-18,CM
2021-08-18 15:42:17,1,0,Bus,Marble,15:42:00,2021-08-18,VG
2021-08-18 15:56:24,0,1,Doctor,Marble,15:56:00,2021-08-18,VG
2021-08-18 16:01:05,1,0,Dentist,Myao,16:00:00,2021-08-18,VG
2021-08-18 16:18:41,0,1,Bus,Myao,16:17:00,2021-08-18,CM
2021-08-18 16:30:56,1,0,Lime,Myao,16:30:00,2021-08-18,CM
2021-08-18 16:33:34,1,0,Admin,Mette,16:33:00,2021-08-18,CM
2021-08-18 16:42:29,0,1,Bus,Myao,16:41:00,2021-08-18,CM
2021-08-18 16:42:57,0,1,Bus,Mette,16:42:00,2021-08-18,CM
2021-08-18 17:34:43,2,0,Doctor,Marble,17:34:00,2021-08-18,CM
2021-08-18 17:46:00,0,2,Bus,Marble,17:45:00,2021-08-18,CM
2021-08-18 18:08:20,1,0,Bus,Motto,18:07:00,2021-08-18,CM
2021-08-18 18:10:18,1,0,Hospital,Mette,18:09:00,2021-08-18,CM
2021-08-18 18:16:50,0,1,Bus,Mette,18:16:00,2021-08-18,CM
2021-08-18 18:20:10,0,1,Doctor,Motto,18:20:00,2021-08-18,CM
2021-08-18 18:32:24,2,0,Bus,Motto,18:32:00,2021-08-18,CM
2021-08-18 18:42:09,0,2,Doctor,Motto,18:42:00,2021-08-18,CM
2021-08-19 08:34:06,2,0,Bus,Myao,08:33:00,2021-08-19,MH
2021-08-19 08:46:17,0,2,Lime,Myao,08:46:00,2021-08-19,CM
2021-08-19 08:55:38,1,0,Lime,Moon,08:55:00,2021-08-19,CM
2021-08-19 09:00:54,0,1,Hospital,Moon,09:00:00,2021-08-19,CM
2021-08-19 09:50:24,1,0,Bus,Myao,09:49:00,2021-08-19,CM
2021-08-19 09:55:41,0,1,Hospital,Myao,09:55:00,2021-08-19,CM
2021-08-19 10:42:30,1,0,Doctor,Mette,10:41:00,2021-08-19,CM
2021-08-19 10:44:37,0,1,University,Mette,10:44:00,2021-08-19,CM
2021-08-19 11:24:05,1,0,University,Motto,11:22:00,2021-08-19,CM
2021-08-19 11:55:14,0,1,Lime,Motto,11:36:00,2021-08-19,CM
2021-08-19 12:40:47,1,0,Admin,Motto,12:40:00,2021-08-19,JR
2021-08-19 12:58:22,0,1,University,Motto,12:56:00,2021-08-19,JR
2021-08-19 13:02:44,1,0,Dentist,Myao,13:02:00,2021-08-19,JR
2021-08-19 13:25:50,0,1,Bus,Myao,13:20:00,2021-08-19,JR
2021-08-19 13:50:55,3,0,Admin,Moon,13:45:00,2021-08-19,CM
2021-08-19 13:51:33,0,3,School,Moon,13:50:00,2021-08-19,CM
2021-08-19 13:52:20,1,0,Admin,Moon,13:30:00,2021-08-19,CM
2021-08-19 13:53:25,0,1,School,Moon,13:36:00,2021-08-19,CM
2021-08-19 14:06:45,2,0,School,Myao,14:06:00,2021-08-19,CM
2021-08-19 14:09:02,2,0,School,Moon,14:07:00,2021-08-19,CM
2021-08-19 14:11:52,0,2,Admin,Moon,14:11:00,2021-08-19,CM
2021-08-19 14:12:50,0,2,Admin,Myao,14:13:00,2021-08-19,CM
2021-08-19 14:44:49,1,0,Lime,Moon,14:42:00,2021-08-19,JR
2021-08-19 14:56:59,0,1,Admin,Moon,14:55:00,2021-08-19,JR
2021-08-19 16:34:52,1,0,Lime,Motto,16:34:00,2021-08-19,JR
2021-08-19 16:46:09,1,1,Bus,Motto,16:45:00,2021-08-19,JR
2021-08-19 16:52:16,0,1,University,Motto,16:51:00,2021-08-19,JR
2021-08-19 17:10:38,1,0,Parking,Moon,17:11:00,2021-08-19,JR
2021-08-19 17:18:11,0,1,University,Moon,17:18:00,2021-08-19,JR
2021-08-19 17:58:16,1,0,Lime,Moon,17:58:00,2021-08-19,JR
2021-08-19 18:23:48,0,1,Bus,Moon,18:05:00,2021-08-19,JR
2021-08-19 18:24:11,2,0,Hospital,Moon,18:24:00,2021-08-19,JR
2021-08-19 18:29:47,0,2,Bus,Moon,18:29:00,2021-08-19,JR
2021-08-20 07:27:43,1,0,Doctor,Myao,07:27:00,2021-08-20,CM
2021-08-20 07:33:28,0,1,Lime,Myao,07:33:00,2021-08-20,CM
2021-08-20 07:48:29,1,0,Bus,Mette,07:48:00,2021-08-20,CM
2021-08-20 07:55:08,0,1,Dentist,Mette,07:55:00,2021-08-20,CM
2021-08-20 07:56:15,1,0,Dentist,Mette,07:55:00,2021-08-20,CM
2021-08-20 07:58:50,0,1,Parking,Mette,07:58:00,2021-08-20,CM
2021-08-20 08:18:12,1,0,Lime,Motto,08:17:00,2021-08-20,CM
2021-08-20 08:22:38,0,1,University,Motto,08:22:00,2021-08-20,CM
2021-08-20 08:33:42,1,0,Bus,Motto,08:28:00,2021-08-20,CM
2021-08-20 08:40:07,0,1,Lime,Motto,08:39:00,2021-08-20,CM
2021-08-20 08:57:51,1,0,Bus,Motto,08:57:00,2021-08-20,CM
2021-08-20 09:03:09,0,1,Admin,Motto,09:01:00,2021-08-20,VG
2021-08-20 09:27:04,1,0,Doctor,Myao,09:26:00,2021-08-20,VG
2021-08-20 09:28:33,0,1,Hospital,Myao,09:28:00,2021-08-20,VG
2021-08-20 09:56:31,1,0,Bus,Motto,09:56:00,2021-08-20,VG
2021-08-20 10:07:46,0,1,Hospital,Motto,10:07:00,2021-08-20,VG
2021-08-20 10:09:40,1,0,Hospital,Moon,10:00:00,2021-08-20,VG
2021-08-20 10:09:57,0,1,Bus,Moon,10:09:00,2021-08-20,VG
2021-08-20 10:27:00,1,0,Hospital,Moon,10:25:00,2021-08-20,VG
2021-08-20 10:33:14,0,1,Bus,Moon,10:33:00,2021-08-20,VG
2021-08-20 10:52:28,1,0,Lime,Myao,10:52:00,2021-08-20,VG
2021-08-20 10:55:42,3,0,Lime,Mette,10:55:00,2021-08-20,VG
2021-08-20 10:57:30,0,1,Hospital,Myao,10:57:00,2021-08-20,VG
2021-08-20 11:00:49,0,3,University,Mette,11:00:00,2021-08-20,VG
2021-08-20 11:19:48,1,0,Doctor,Myao,11:19:00,2021-08-20,CM
2021-08-20 11:27:34,0,1,Admin,Myao,11:27:00,2021-08-20,CM
2021-08-20 11:35:11,3,0,Dentist,Motto,11:34:00,2021-08-20,CM
2021-08-20 11:44:50,0,3,University,Motto,11:44:00,2021-08-20,CM
2021-08-20 11:53:57,2,0,Hospital,Mette,11:53:00,2021-08-20,CM
2021-08-20 12:01:44,0,2,Bus,Mette,00:01:00,2021-08-20,CM
2021-08-20 12:18:41,2,0,University,Mette,12:18:00,2021-08-20,CM
2021-08-20 12:19:52,3,0,University,Motto,12:18:00,2021-08-20,CM
2021-08-20 12:28:25,0,3,Doctor,Motto,12:28:00,2021-08-20,CM
2021-08-20 12:29:41,0,2,Doctor,Mette,12:28:00,2021-08-20,CM
2021-08-20 12:30:37,1,0,Parking,Myao,12:30:00,2021-08-20,CM
2021-08-20 12:35:52,0,1,University,Myao,12:35:00,2021-08-20,JR
2021-08-20 12:39:24,2,0,Bus,Motto,12:39:00,2021-08-20,VG
2021-08-20 12:41:07,1,0,Lime,Mette,12:40:00,2021-08-20,JR
2021-08-20 12:49:31,0,1,Bus,Mette,12:48:00,2021-08-20,JR
2021-08-20 12:53:11,0,2,Hospital,Motto,12:51:00,2021-08-20,JR
2021-08-20 12:58:14,1,0,Bus,Moon,12:57:00,2021-08-20,JR
2021-08-20 13:04:32,0,1,Dentist,Moon,13:04:00,2021-08-20,JR
2021-08-20 13:34:53,1,0,Bus,Myao,13:34:00,2021-08-20,CM
2021-08-20 13:40:53,0,1,University,Myao,13:40:00,2021-08-20,CM
2021-08-20 13:51:41,1,0,Dentist,Marble,13:50:00,2021-08-20,KP
2021-08-20 14:06:01,0,1,Bus,Marble,14:04:00,2021-08-20,KP
2021-08-20 14:27:12,1,0,Lime,Moon,14:27:00,2021-08-20,JR
2021-08-20 14:33:10,0,1,Hospital,Moon,14:32:00,2021-08-20,JR
2021-08-20 15:35:27,1,0,Admin,Myao,15:34:00,2021-08-20,JR
2021-08-20 15:45:29,0,1,Bus,Myao,15:44:00,2021-08-20,JR
2021-08-20 15:48:51,1,0,Lime,Mette,15:48:00,2021-08-20,JR
2021-08-20 15:53:13,0,1,Doctor,Mette,15:52:00,2021-08-20,JR
2021-08-20 15:54:10,1,0,Dentist,Myao,15:53:00,2021-08-20,JR
2021-08-20 15:58:35,1,0,School,Mette,15:58:00,2021-08-20,JR
2021-08-20 16:00:55,0,1,University,Myao,16:00:00,2021-08-20,JR
2021-08-20 16:03:51,1,0,Doctor,Marble,16:03:00,2021-08-20,JR
2021-08-20 16:04:44,0,1,Bus,Mette,16:04:00,2021-08-20,JR
2021-08-20 16:10:40,0,1,Lime,Marble,16:09:00,2021-08-20,JR
2021-08-20 16:30:17,1,0,Parking,Motto,16:30:00,2021-08-20,JR
2021-08-20 16:42:39,0,1,Bus,Motto,16:42:00,2021-08-20,JR
2021-08-20 16:54:05,1,0,Doctor,Marble,16:50:00,2021-08-20,VG
2021-08-20 16:54:39,0,1,University,Marble,16:53:00,2021-08-20,VG
2021-08-23 07:26:23,1,0,Bus,Motto,07:26:00,2021-08-23,HI
2021-08-23 07:32:49,0,1,Dentist,Motto,07:32:00,2021-08-23,HI
2021-08-23 07:46:46,1,0,Parking,Mette,07:45:00,2021-08-23,ED
2021-08-23 07:49:54,0,1,Doctor,Mette,07:49:00,2021-08-23,ED
2021-08-23 09:29:42,1,0,Bus,Mette,09:29:00,2021-08-23,CM
2021-08-23 09:31:28,1,0,Bus,Myao,09:31:00,2021-08-23,CM
2021-08-23 09:37:09,0,1,Dentist,Myao,09:37:00,2021-08-23,CM
2021-08-23 09:39:07,0,1,Hospital,Mette,09:38:00,2021-08-23,CM
2021-08-23 10:27:26,1,0,Hospital,Marble,10:27:00,2021-08-23,VG
2021-08-23 10:32:40,0,1,Admin,Marble,10:32:00,2021-08-23,VG
2021-08-23 11:48:28,1,0,Doctor,Myao,11:48:00,2021-08-23,JR
2021-08-23 11:54:47,0,1,Bus,Myao,11:55:00,2021-08-23,JR
2021-08-23 13:07:39,1,0,Dentist,Mette,13:06:00,2021-08-23,AH
2021-08-23 13:39:59,0,1,Dentist,Mette,13:37:00,2021-08-23,AH
2021-08-23 13:40:59,1,0,Dentist,Mette,13:38:00,2021-08-23,AH
2021-08-23 13:55:57,0,1,University,Mette,13:53:00,2021-08-23,AH
2021-08-23 14:11:37,1,0,University,Moon,14:10:00,2021-08-23,AH
2021-08-23 14:15:56,0,1,Bus,Moon,14:14:00,2021-08-23,AH
2021-08-23 14:33:21,1,0,Admin,Mette,14:33:00,2021-08-23,JR
2021-08-23 14:45:16,0,1,Bus,Mette,14:44:00,2021-08-23,JR
2021-08-23 14:59:46,1,0,Parking,Mette,14:59:00,2021-08-23,JR
2021-08-23 15:10:56,0,1,Bus,Mette,15:10:00,2021-08-23,JR
2021-08-23 15:12:49,1,0,School,Motto,15:12:00,2021-08-23,JR
2021-08-23 15:23:32,0,1,Doctor,Motto,15:23:00,2021-08-23,JR
2021-08-23 15:40:34,1,0,Lime,Motto,15:32:00,2021-08-23,JR
2021-08-23 15:41:00,0,1,Doctor,Motto,15:39:00,2021-08-23,JR
2021-08-23 15:43:38,1,0,Doctor,Motto,15:42:00,2021-08-23,JR
2021-08-23 15:50:13,0,1,University,Motto,15:42:00,2021-08-23,JR
2021-08-23 15:58:18,1,0,Bus,Motto,15:58:00,2021-08-23,JR
2021-08-23 16:04:41,0,1,Dentist,Motto,16:04:00,2021-08-23,JR
2021-08-23 16:05:22,1,0,Bus,Myao,16:05:00,2021-08-23,JR
2021-08-23 16:12:45,0,1,Admin,Myao,16:12:00,2021-08-23,JR
2021-08-23 17:13:33,1,0,Dentist,Mette,17:13:00,2021-08-23,JR
2021-08-23 17:19:25,1,0,Dentist,Motto,17:19:00,2021-08-23,JR
2021-08-23 17:28:45,0,1,Bus,Mette,17:28:00,2021-08-23,JR
2021-08-23 17:32:58,0,1,Bus,Motto,17:32:00,2021-08-23,JR
2021-08-23 17:54:19,1,0,University,Motto,17:54:00,2021-08-23,JR
2021-08-23 17:54:48,2,0,Admin,Mette,17:54:00,2021-08-23,JR
2021-08-23 18:06:00,0,1,Doctor,Motto,18:05:00,2021-08-23,JR
2021-08-23 18:13:49,0,2,Bus,Mette,18:13:00,2021-08-23,JR
2021-08-23 18:31:35,1,0,Doctor,Mette,18:29:00,2021-08-23,JR
2021-08-23 18:33:54,0,1,University,Mette,18:33:00,2021-08-23,JR
2021-08-23 18:37:32,2,0,Hospital,Moon,18:37:00,2021-08-23,JR
2021-08-23 18:44:13,0,2,Bus,Moon,18:43:00,2021-08-23,JR
2021-08-24 07:33:53,2,0,Bus,Myao,07:33:00,2021-08-24,CM
2021-08-24 07:40:55,0,1,Dentist,Myao,07:40:00,2021-08-24,CM
2021-08-24 07:45:05,0,1,Lime,Myao,07:45:00,2021-08-24,CM
2021-08-24 08:04:52,1,0,Bus,Myao,08:04:00,2021-08-24,CM
2021-08-24 08:06:45,1,0,Dentist,Mette,08:06:00,2021-08-24,CM
2021-08-24 08:10:51,0,1,Admin,Myao,08:10:00,2021-08-24,CM
2021-08-24 08:14:08,0,1,University,Mette,08:13:00,2021-08-24,CM
2021-08-24 09:26:40,1,0,Bus,Motto,09:25:00,2021-08-24,CM
2021-08-24 09:32:59,0,1,Hospital,Motto,09:32:00,2021-08-24,CM
2021-08-24 10:15:30,1,0,Bus,Mette,09:55:00,2021-08-24,VG
2021-08-24 10:15:51,0,1,Admin,Mette,10:00:00,2021-08-24,VG
2021-08-24 10:20:44,1,0,University,Mette,10:20:00,2021-08-24,CM
2021-08-24 10:31:51,0,1,Dentist,Moon,10:26:00,2021-08-24,CM
2021-08-24 10:45:46,1,0,Bus,Motto,10:45:00,2021-08-24,VG
2021-08-24 10:56:44,0,1,Parking,Motto,10:56:00,2021-08-24,CM
2021-08-24 11:40:59,2,0,Doctor,Marble,11:40:00,2021-08-24,CM
2021-08-24 11:44:08,0,2,University,Marble,11:44:00,2021-08-24,CM
2021-08-24 12:11:33,2,0,Doctor,Marble,12:11:00,2021-08-24,VG
2021-08-24 12:19:22,0,2,Bus,Marble,12:19:00,2021-08-24,CM
2021-08-24 13:33:06,1,0,Admin,Myao,13:27:00,2021-08-24,CM
2021-08-24 13:34:33,0,1,University,Myao,13:32:00,2021-08-24,CM
2021-08-24 13:40:54,1,0,Doctor,Marble,13:40:00,2021-08-24,CM
2021-08-24 13:44:29,0,1,School,Marble,13:44:00,2021-08-24,CM
2021-08-24 14:49:31,1,0,University,Mette,14:49:00,2021-08-24,JR
2021-08-24 14:58:57,1,0,Hospital,Myao,14:58:00,2021-08-24,JR
2021-08-24 15:04:45,0,1,Doctor,Mette,15:04:00,2021-08-24,JR
2021-08-24 15:07:35,0,1,Bus,Myao,15:07:00,2021-08-24,JR
2021-08-24 15:52:34,1,0,Dentist,Mette,15:51:00,2021-08-24,JR
2021-08-24 16:09:57,0,1,Bus,Mette,16:07:00,2021-08-24,JR
2021-08-24 16:43:57,1,0,Lime,Motto,16:43:00,2021-08-24,JR
2021-08-24 17:06:19,0,1,Bus,Motto,17:05:00,2021-08-24,JR
2021-08-24 17:21:33,1,0,Bus,Myao,17:21:00,2021-08-24,JR
2021-08-24 17:33:30,0,1,Doctor,Myao,17:32:00,2021-08-24,JR
2021-08-24 18:02:57,1,0,Lime,Myao,17:54:00,2021-08-24,JR
2021-08-24 18:03:22,0,1,Doctor,Myao,18:02:00,2021-08-24,JR
2021-08-24 18:45:10,2,0,Hospital,Motto,18:44:00,2021-08-24,JR
2021-08-24 18:52:30,0,2,Bus,Motto,18:52:00,2021-08-24,JR
2021-08-25 07:50:30,1,0,School,Myao,07:49:00,2021-08-25,JR
2021-08-25 07:57:29,0,1,Bus,Myao,07:57:00,2021-08-25,JR
2021-08-25 08:18:46,1,0,Bus,Marble,08:18:00,2021-08-25,JR
2021-08-25 08:25:11,0,1,Dentist,Marble,08:24:00,2021-08-25,JR
2021-08-25 09:20:14,1,0,Bus,Motto,09:20:00,2021-08-25,VG
2021-08-25 09:25:57,0,1,Hospital,Motto,09:25:00,2021-08-25,VG
2021-08-25 09:38:08,1,0,Bus,Myao,09:37:00,2021-08-25,JR
2021-08-25 09:51:02,0,1,Hospital,Myao,09:50:00,2021-08-25,JR
2021-08-25 10:02:55,2,0,Dentist,Myao,10:02:00,2021-08-25,JR
2021-08-25 10:09:31,0,2,Dentist,Myao,10:09:00,2021-08-25,JR
2021-08-25 11:03:42,2,0,Lime,Motto,11:01:00,2021-08-25,JR
2021-08-25 11:06:23,0,1,University,Motto,11:06:00,2021-08-25,JR
2021-08-25 11:08:06,0,1,Admin,Motto,11:09:00,2021-08-25,JR
2021-08-25 11:32:07,1,0,Bus,Moon,11:18:00,2021-08-25,JR
2021-08-25 11:32:32,0,1,Dentist,Moon,11:23:00,2021-08-25,JR
2021-08-25 11:41:12,1,0,Dentist,Mette,11:39:00,2021-08-25,CM
2021-08-25 11:54:23,0,1,Bus,Mette,11:53:00,2021-08-25,CM
2021-08-25 12:16:50,2,0,Admin,Moon,12:16:00,2021-08-25,CM
2021-08-25 12:21:36,0,2,Lime,Moon,12:21:00,2021-08-25,CM
2021-08-25 13:22:18,1,0,University,Marble,13:22:00,2021-08-25,CM
2021-08-25 13:29:58,0,1,Admin,Marble,13:29:00,2021-08-25,CM
2021-08-25 13:47:29,3,0,Bus,Marble,13:47:00,2021-08-25,CM
2021-08-25 13:48:18,1,0,University,Motto,13:48:00,2021-08-25,CM
2021-08-25 13:53:54,0,1,Lime,Motto,13:53:00,2021-08-25,CM
2021-08-25 13:55:16,0,3,Dentist,Marble,13:53:00,2021-08-25,CM
2021-08-25 14:18:53,2,0,Admin,Motto,14:15:00,2021-08-25,CM
2021-08-25 14:19:47,0,2,Dentist,Motto,14:18:00,2021-08-25,CM
2021-08-25 14:24:25,2,0,Lime,Motto,14:24:00,2021-08-25,CM
2021-08-25 14:31:32,0,2,Admin,Motto,14:31:00,2021-08-25,CM
2021-08-25 14:37:29,1,0,Bus,Moon,14:30:00,2021-08-25,CM
2021-08-25 14:37:58,0,1,Admin,Moon,14:37:00,2021-08-25,CM
2021-08-25 14:52:56,2,0,Dentist,Marble,14:51:00,2021-08-25,CM
2021-08-25 15:01:04,0,2,University,Marble,15:00:00,2021-08-25,CM
2021-08-25 15:37:49,2,0,University,Motto,15:37:00,2021-08-25,CM
2021-08-25 15:45:57,0,2,Bus,Motto,15:45:00,2021-08-25,CM
2021-08-25 16:29:56,1,0,Admin,Motto,16:24:00,2021-08-25,CM
2021-08-25 16:30:26,0,1,Lime,Motto,16:30:00,2021-08-25,CM
2021-08-25 17:03:45,1,0,Dentist,Motto,17:02:00,2021-08-25,CM
2021-08-25 17:07:05,1,0,Hospital,Mette,17:05:00,2021-08-25,CM
2021-08-25 17:15:00,0,1,Bus,Motto,17:14:00,2021-08-25,CM
2021-08-25 17:17:57,0,1,Bus,Mette,17:17:00,2021-08-25,CM
2021-08-25 17:54:11,2,0,Admin,Mette,17:52:00,2021-08-25,CM
2021-08-25 18:02:14,0,2,Bus,Mette,06:02:00,2021-08-25,CM
2021-08-25 18:06:13,1,0,Lime,Motto,18:05:00,2021-08-25,CM
2021-08-25 18:14:13,0,1,Bus,Motto,18:14:00,2021-08-25,CM
2021-08-25 18:31:38,1,0,Hospital,Myao,18:31:00,2021-08-25,CM
2021-08-25 18:39:32,0,1,Bus,Myao,18:39:00,2021-08-25,CM
2021-08-25 18:57:04,2,0,Lime,Motto,18:55:00,2021-08-25,CM
2021-08-26 06:24:45,0,2,Bus,Motto,19:07:00,2021-08-25,CM
2021-08-26 07:59:03,1,0,Bus,Motto,07:58:00,2021-08-26,CM
2021-08-26 08:06:22,0,1,Dentist,Motto,08:06:00,2021-08-26,CM
2021-08-26 08:11:20,1,0,Bus,Myao,08:10:00,2021-08-26,CM
2021-08-26 08:16:27,0,1,University,Myao,08:15:00,2021-08-26,CM
2021-08-26 08:18:40,1,0,Doctor,Motto,08:18:00,2021-08-26,CM
2021-08-26 08:21:56,0,1,University,Motto,08:20:00,2021-08-26,CM
2021-08-26 08:38:28,1,0,Bus,Mette,08:38:00,2021-08-26,CM
2021-08-26 08:50:02,0,1,Dentist,Mette,08:48:00,2021-08-26,CM
2021-08-26 09:18:36,1,0,Bus,Myao,09:18:00,2021-08-26,VG
2021-08-26 09:24:51,1,0,Bus,Marble,09:25:00,2021-08-26,VG
2021-08-26 09:29:52,0,1,Hospital,Myao,09:29:00,2021-08-26,CM
2021-08-26 09:30:17,0,1,Dentist,Marble,09:30:00,2021-08-26,VG
2021-08-26 09:47:04,1,0,Bus,Motto,09:46:00,2021-08-26,VG
2021-08-26 09:57:48,1,0,Dentist,Marble,09:56:00,2021-08-26,CM
2021-08-26 10:01:45,0,1,Hospital,Motto,10:01:00,2021-08-26,VG
2021-08-26 10:13:08,0,1,Bus,Marble,10:13:00,2021-08-26,VG
2021-08-26 10:34:58,1,0,School,Mette,10:34:00,2021-08-26,VG
2021-08-26 10:45:20,0,1,Doctor,Mette,10:45:00,2021-08-26,CM
2021-08-26 10:56:52,1,0,School,Motto,10:53:00,2021-08-26,CM
2021-08-26 10:57:16,0,1,Bus,Motto,10:57:00,2021-08-26,CM
2021-08-26 11:25:40,1,0,Bus,Mette,11:14:00,2021-08-26,CM
2021-08-26 11:26:13,0,1,School,Mette,11:24:00,2021-08-26,CM
2021-08-26 13:15:36,1,0,Hospital,Marble,13:15:00,2021-08-26,CM
2021-08-26 13:20:09,2,0,Lime,Mette,13:19:00,2021-08-26,CM
2021-08-26 13:24:37,0,2,University,Mette,13:24:00,2021-08-26,CM
